date,close,high,low,open,since,volume,weightedAverage
30/07/2016 11:30,1.47159,1.47159,1.45,1.45,1.4699E+18,6470.05393,1.453314277
30/07/2016 12:00,1.4655,1.47193,1.4615,1.4615,1.4699E+18,95.34159161,1.468153603
30/07/2016 12:30,1.45254,1.46,1.45254,1.46,1.4699E+18,328.12401,1.455274777
30/07/2016 13:00,1.45908,1.45908,1.45279,1.45737,1.4699E+18,223.76456,1.458132572
30/07/2016 13:30,1.47303,1.47898,1.46201,1.47584,1.4699E+18,1125.275612,1.476662419
30/07/2016 14:30,1.452,1.46376,1.45114,1.46376,1.4699E+18,4441.126442,1.452459753
30/07/2016 15:00,1.45401,1.45534,1.45151,1.45151,1.4699E+18,2189.216283,1.452002807
30/07/2016 15:30,1.44,1.45061,1.44,1.45061,1.4699E+18,3655.08682,1.440430241
30/07/2016 16:00,1.4581,1.4581,1.45172,1.4581,1.4699E+18,91.08788325,1.453924256
30/07/2016 16:30,1.44,1.45019,1.44,1.45019,1.4699E+18,34637.18565,1.446137735
30/07/2016 17:00,1.4275,1.44,1.4275,1.44,1.46997E+18,8464.540906,1.439643961
30/07/2016 17:30,1.4085,1.42447,1.4085,1.42447,1.46997E+18,8542.037792,1.410272592
30/07/2016 18:00,1.409,1.409,1.4,1.401,1.46997E+18,7262.2689,1.400893483
30/07/2016 18:30,1.39053,1.40966,1.3833,1.4094,1.46997E+18,7686.66439,1.397580229
30/07/2016 19:00,1.399,1.41001,1.399,1.40429,1.46997E+18,7604.964784,1.402263509
30/07/2016 19:30,1.451,1.451,1.4,1.4,1.46997E+18,6940.903689,1.445062674
30/07/2016 20:00,1.43977,1.4481,1.42981,1.43991,1.46997E+18,968.1137788,1.434073811
30/07/2016 20:30,1.44,1.44962,1.41709,1.44,1.46997E+18,2557.8057,1.426414549
30/07/2016 21:00,1.43573,1.43573,1.40775,1.415,1.46997E+18,3954.254673,1.432991234
30/07/2016 21:30,1.42807,1.42807,1.41699,1.41699,1.46997E+18,11.65388,1.421755939
30/07/2016 22:00,1.43031,1.436,1.43031,1.43069,1.46997E+18,476.8014941,1.430647123
30/07/2016 22:30,1.3881,1.43283,1.38003,1.42255,1.46997E+18,3837.477685,1.402606411
30/07/2016 23:00,1.4084,1.41377,1.40295,1.40388,1.46997E+18,570.1375494,1.406922524
30/07/2016 23:30,1.39417,1.39706,1.3875,1.39706,1.46997E+18,4580.513907,1.38968698
31/07/2016 00:00,1.3865,1.39094,1.3865,1.39094,1.46997E+18,1616.94559,1.388069309
31/07/2016 00:30,1.41359,1.415,1.40191,1.40432,1.46997E+18,2238.38496,1.406416979
31/07/2016 01:00,1.41297,1.41315,1.41297,1.41315,1.46997E+18,600.5320032,1.413063469
31/07/2016 01:30,1.41963,1.42047,1.41963,1.42047,1.46997E+18,0.86609985,1.420056562
31/07/2016 02:00,1.42486,1.42486,1.424,1.424,1.46997E+18,651.28879,1.424839334
31/07/2016 02:30,1.40545,1.43491,1.40545,1.43491,1.46997E+18,744.5118544,1.405569296
31/07/2016 03:00,1.40085,1.40085,1.40085,1.40085,1.46997E+18,8.112,1.40085
31/07/2016 03:30,1.4274,1.4274,1.41341,1.41341,1.46997E+18,103.8,1.413814335
31/07/2016 04:00,1.426,1.43783,1.41698,1.41698,1.46997E+18,741.7858631,1.430226224
31/07/2016 04:30,1.43191,1.45105,1.43191,1.44,1.46997E+18,3202.885681,1.437629271
31/07/2016 05:00,1.43272,1.45013,1.43272,1.45013,1.46997E+18,406.07008,1.448460043
31/07/2016 05:30,1.43506,1.4388,1.43343,1.43343,1.46997E+18,687.112977,1.435999325
31/07/2016 06:00,1.46701,1.46701,1.46223,1.46223,1.46997E+18,15184.7728,1.466601643
31/07/2016 06:30,1.47974,1.48,1.46701,1.46701,1.46997E+18,8027.27569,1.475088682
31/07/2016 07:00,1.48568,1.49,1.47157,1.47974,1.46997E+18,20531.80061,1.480888351
31/07/2016 07:30,1.48,1.48043,1.48,1.48,1.46997E+18,579.4824572,1.480046567
31/07/2016 08:00,1.48,1.4895,1.47175,1.48,1.46997E+18,8402.839373,1.482478221
31/07/2016 08:30,1.47347,1.48001,1.4537,1.48,1.46997E+18,3800.253452,1.475824933
31/07/2016 09:00,1.47033,1.48998,1.46749,1.46749,1.46997E+18,276.77528,1.47554823
31/07/2016 09:30,1.49999,1.5,1.4834,1.4834,1.46997E+18,22987.0844,1.490236537
31/07/2016 10:00,1.56087,1.58,1.5049,1.5049,1.46997E+18,9707.020928,1.550012981
31/07/2016 10:30,1.60346,1.61,1.5524,1.55617,1.46997E+18,42511.29719,1.59375958
31/07/2016 11:00,1.589,1.60999,1.57892,1.59664,1.46997E+18,5351.24896,1.596003881
31/07/2016 11:30,1.58896,1.60489,1.57165,1.59431,1.46997E+18,10555.27497,1.596568508
31/07/2016 12:00,1.59086,1.5984,1.5519,1.58368,1.46997E+18,11700.1187,1.563162006
31/07/2016 12:30,1.63944,1.63948,1.59054,1.59054,1.46997E+18,29414.42783,1.6104197
31/07/2016 13:00,1.5981,1.62739,1.59759,1.62581,1.46997E+18,8895.539138,1.602961534
31/07/2016 13:30,1.59,1.61883,1.5897,1.599,1.46997E+18,14000.63324,1.600048594
31/07/2016 14:00,1.6297,1.6297,1.57001,1.5897,1.47003E+18,11764.7049,1.586044696
31/07/2016 14:30,1.63302,1.64797,1.61111,1.6297,1.47003E+18,20974.09692,1.633563328
31/07/2016 15:00,1.62812,1.64797,1.60292,1.64,1.47003E+18,1762.351569,1.643509681
31/07/2016 15:30,1.64,1.65897,1.61297,1.61297,1.47003E+18,7193.819346,1.643281246
31/07/2016 16:00,1.696,1.70162,1.64,1.64,1.47003E+18,15851.03405,1.685946606
31/07/2016 16:30,1.69,1.71,1.65001,1.703,1.47003E+18,15253.60898,1.692959436
31/07/2016 17:00,1.65006,1.69001,1.65,1.6714,1.47003E+18,16617.35135,1.653358956
31/07/2016 17:30,1.655,1.67336,1.65,1.67336,1.47003E+18,27011.99079,1.655041386
31/07/2016 18:00,1.63997,1.67528,1.623,1.65,1.47003E+18,7754.406367,1.639623947
31/07/2016 18:30,1.64061,1.68986,1.64061,1.65999,1.47003E+18,4518.201146,1.676198028
31/07/2016 19:00,1.68578,1.68579,1.6573,1.67899,1.47003E+18,18741.83243,1.685555982
31/07/2016 19:30,1.67534,1.7,1.66524,1.69,1.47003E+18,3546.87457,1.687559313
31/07/2016 20:00,1.6725,1.68942,1.6725,1.67551,1.47003E+18,5109.356084,1.684313545
31/07/2016 20:30,1.641,1.69,1.641,1.69,1.47003E+18,2813.6175,1.671498398
31/07/2016 21:00,1.6925,1.6925,1.642,1.65207,1.47003E+18,17263.60265,1.683596121
31/07/2016 21:30,1.67298,1.69,1.65445,1.68746,1.47003E+18,2592.561056,1.667979562
31/07/2016 22:00,1.66,1.67989,1.65095,1.66676,1.47003E+18,1228.952384,1.661227881
31/07/2016 22:30,1.63913,1.66001,1.6,1.66001,1.47003E+18,13087.03806,1.614121714
31/07/2016 23:00,1.59692,1.67899,1.58359,1.63468,1.47003E+18,5468.744193,1.613764989
31/07/2016 23:30,1.60262,1.61327,1.58501,1.58501,1.47003E+18,3833.554967,1.59007778
01/08/2016 00:00,1.58405,1.64687,1.58405,1.60169,1.47003E+18,844.49723,1.599863632
01/08/2016 00:30,1.584,1.59784,1.584,1.59783,1.47003E+18,1218.665606,1.589153155
01/08/2016 01:00,1.584,1.584,1.584,1.584,1.47003E+18,542.472088,1.584
01/08/2016 01:30,1.59682,1.59682,1.59682,1.59682,1.47003E+18,190.5908825,1.59682
01/08/2016 02:00,1.59908,1.62,1.59908,1.6088,1.47003E+18,1262.519766,1.605231702
01/08/2016 02:30,1.58966,1.62019,1.58966,1.62,1.47003E+18,895.3408717,1.606834244
01/08/2016 03:00,1.61308,1.61308,1.61308,1.61308,1.47003E+18,31.825,1.61308
01/08/2016 03:30,1.6131,1.6131,1.6131,1.6131,1.47003E+18,239.6636637,1.6131
01/08/2016 04:00,1.58502,1.59207,1.58501,1.59207,1.47003E+18,692.000264,1.591866091
01/08/2016 04:30,1.59502,1.63779,1.59502,1.63779,1.47003E+18,200.88967,1.637600587
01/08/2016 05:00,1.58401,1.59966,1.584,1.59504,1.47003E+18,6086.851201,1.58662487
01/08/2016 05:30,1.60401,1.6157,1.584,1.58794,1.47003E+18,7114.592016,1.584801737
01/08/2016 06:00,1.59153,1.6507,1.59153,1.6107,1.47003E+18,8217.438218,1.602458824
01/08/2016 06:30,1.66636,1.67,1.61699,1.61856,1.47003E+18,9295.112214,1.66647629
01/08/2016 07:00,1.89435,1.95,1.62086,1.65763,1.47005E+18,73470.49648,1.752601319
01/08/2016 07:30,1.67652,1.75,1.65027,1.66703,1.47005E+18,18511.98242,1.684365164
01/08/2016 08:00,1.711,1.78,1.67789,1.67789,1.47005E+18,47709.89754,1.712092956
01/08/2016 08:30,1.88999,1.88999,1.72001,1.72138,1.47005E+18,25219.05752,1.822950898
01/08/2016 09:00,1.8999,1.99,1.85,1.89,1.47005E+18,45432.27149,1.907158095
01/08/2016 09:30,1.881,1.9492,1.87033,1.8918,1.47005E+18,15072.71804,1.903906531
01/08/2016 10:00,1.90789,1.9089,1.85,1.86103,1.47005E+18,19322.91633,1.868979504
01/08/2016 10:30,1.95,1.9537532,1.9,1.903,1.47005E+18,14704.06817,1.935046541
01/08/2016 11:00,1.955,1.9584,1.9,1.94998,1.47005E+18,16078.15331,1.920743762
01/08/2016 11:30,1.92011,2,1.85,1.9555,1.47007E+18,76733.4291,1.923540345
01/08/2016 12:00,1.92988,1.94,1.85005,1.92011,1.47007E+18,16190.03679,1.902654943
01/08/2016 12:30,1.90519,1.92986,1.85,1.92986,1.47007E+18,18519.0854,1.869198188
01/08/2016 13:00,1.9,1.9,1.87001,1.8937,1.47007E+18,1135.863655,1.88347034
01/08/2016 13:30,1.9,1.93912,1.85389,1.9,1.47007E+18,16491.27453,1.90996957
01/08/2016 14:00,1.90003,1.90013,1.8834,1.88478,1.47007E+18,1306.267628,1.887296321
01/08/2016 14:30,1.94023,1.96,1.88397,1.88397,1.47007E+18,12531.83108,1.944873695
01/08/2016 15:00,1.95,1.96,1.9051,1.94,1.47007E+18,5193.875153,1.93394433
01/08/2016 15:30,1.939,1.94838,1.9,1.9358,1.47007E+18,7198.839794,1.918670112
01/08/2016 16:00,1.92,1.95896,1.91,1.9268,1.47007E+18,15941.95847,1.947527488
01/08/2016 16:30,1.87648,1.94868,1.80007,1.92,1.47007E+18,12187.27954,1.885018421
01/08/2016 17:00,1.85,1.89,1.80012,1.87648,1.47007E+18,98192.07162,1.852090726
01/08/2016 17:30,1.88,1.89899,1.85,1.85,1.4701E+18,10646.58812,1.855006574
01/08/2016 18:00,1.86522,1.88,1.83294,1.88,1.4701E+18,6962.861703,1.855106573
01/08/2016 18:30,1.8468,1.86522,1.83294,1.86522,1.4701E+18,9658.11116,1.861225515
01/08/2016 19:00,1.899,1.899,1.83,1.84682,1.4701E+18,8425.323819,1.859857618
01/08/2016 19:30,1.87507,1.93246,1.87507,1.899,1.4701E+18,27207.41364,1.912548816
01/08/2016 20:00,1.895,1.9,1.87,1.8998,1.4701E+18,24364.63737,1.895641812
01/08/2016 20:30,1.9,1.9,1.87002,1.893,1.4701E+18,9869.752986,1.896790262
01/08/2016 21:00,1.88,1.9,1.8701,1.9,1.4701E+18,3778.281568,1.885578808
01/08/2016 21:30,1.865,1.88001,1.8186,1.88001,1.4701E+18,6758.183337,1.855027832
01/08/2016 22:00,1.84451,1.8998,1.84451,1.865,1.4701E+18,11672.67986,1.852974545
01/08/2016 22:30,1.9,1.9,1.86001,1.8799,1.4701E+18,68372.20883,1.897027847
01/08/2016 23:00,1.986,1.986,1.889,1.9,1.4701E+18,44129.7413,1.925044209
01/08/2016 23:30,1.99,2,1.9354,1.986,1.4701E+18,22117.08469,1.975209396
02/08/2016 00:00,2.038,2.038,1.95715,2.00997,1.47012E+18,5928.884304,2.009629745
02/08/2016 00:30,1.97241,2.1,1.965,2.038,1.47012E+18,29728.83569,2.076149157
02/08/2016 01:00,2.05,2.09251,1.97533,1.97533,1.47012E+18,3575.840654,2.043036555
02/08/2016 01:30,2.0225,2.06894,2.01,2.04999,1.47012E+18,1858.958281,2.032598106
02/08/2016 02:00,2.075,2.075,2.06,2.06,1.47012E+18,32.06256164,2.07036843
02/08/2016 02:30,2.165,2.16501,2.075,2.075,1.47012E+18,13922.33206,2.118083648
02/08/2016 03:00,2.22264,2.22977,2.132,2.16927,1.47012E+18,18947.60663,2.197753895
02/08/2016 03:30,2.27,2.33468,2.21,2.22263,1.47012E+18,25880.56388,2.255117747
02/08/2016 04:00,2.24,2.34289,1.97502,2.34289,1.47012E+18,15019.95194,2.11080095
02/08/2016 04:30,2.27,2.28979,2.2,2.26364,1.47012E+18,5750.603936,2.23544129
02/08/2016 05:00,2.41021,2.5,2.27,2.277,1.47012E+18,15832.69234,2.411776338
02/08/2016 05:30,2.54799,2.59817,2.40015,2.41031,1.47012E+18,25991.25746,2.490546057
02/08/2016 06:00,2.29858,2.59777,2.12,2.547,1.47012E+18,50487.33806,2.380377916
02/08/2016 06:30,2.3,2.39549,2.25231,2.29858,1.47013E+18,15585.36093,2.333240468
02/08/2016 07:00,2.41,2.49228,2.27,2.3275,1.47013E+18,11979.02311,2.356697181
02/08/2016 07:30,2.39001,2.54997,2.35002,2.41001,1.47013E+18,30061.19063,2.473062081
