Date,Open,High,Low,Close,Volume,Market Cap
2017-07-21,0.016597,0.033684,0.015962,0.032014,957,-
2017-07-22,0.03136,0.057682000000000004,0.021136000000000002,0.024059,8011,-
2017-07-23,0.024106,0.048576,0.02329,0.041306,1767,-
2017-07-24,0.040947000000000004,0.068828,0.027134,0.041343,4948,-
2017-07-25,0.041404,0.053652,0.02833,0.047215,1973,-
2017-07-26,0.028263,0.04674,0.020093,0.037136,705,-
2017-07-27,0.037167,0.040044,0.028469,0.039662,918,-
2017-07-28,0.038893000000000004,0.039883999999999996,0.02027,0.022241999999999998,1407,4364130
2017-07-29,0.022336,0.035024,0.022336,0.027971,1383,2645630
2017-07-30,0.027995999999999997,0.029037,0.026068,0.027375,2213,3501460
2017-07-31,0.027431999999999998,0.02937,0.020315,0.021314,766,3614310
2017-08-01,0.021103,0.024236,0.013324,0.013500999999999999,2393,2939000
2017-08-02,0.013508000000000001,0.018253,0.010803,0.013675999999999999,3215,1959340
2017-08-03,0.013696000000000002,0.040921,0.012241,0.037869,15728,2079730
2017-08-04,0.037837,0.037837,0.014707,0.016738999999999997,5562,6003690
2017-08-05,0.017897999999999997,0.044126,0.016202,0.02086,6757,2960760
2017-08-06,0.020442,0.022821,0.017677000000000002,0.022726,2129,3509350
2017-08-07,0.026885000000000003,0.027127,0.020529,0.020708,5591,4792400
2017-08-08,0.020588,0.026351999999999997,0.017775,0.019448,5493,3795970
2017-08-09,0.02041,0.021322,0.015087,0.015087,6765,3899510
2017-08-10,0.015118000000000001,0.020798,0.014041999999999999,0.015547,13301,2989580
2017-08-11,0.016537,0.028388999999999998,0.01411,0.027201999999999997,15607,3381180
2017-08-12,0.02477,0.030182,0.022887,0.027587,10539,5234640
2017-08-13,0.026088,0.031456,0.023265,0.029544,16894,5690800
2017-08-14,0.031550999999999996,0.032412,0.021564,0.023237999999999998,10300,7095590
2017-08-15,0.023205,0.027547000000000002,0.014554,0.018177000000000002,3826,5377030
2017-08-16,0.018097,0.018286,0.01435,0.016339,3820,4287740
2017-08-17,0.016281999999999998,0.017777,0.015548,0.017125,5617,3988510
2017-08-18,0.017074000000000002,0.017394999999999997,0.014911,0.016281,3712,4297390
2017-08-19,0.016287,0.016679,0.013556,0.015211,2675,4210510
2017-08-20,0.015124,0.016837,0.013559,0.01383,3812,4009040
2017-08-21,0.013747,0.014563,0.009492,0.01287,5760,3731720
2017-08-22,0.013272999999999998,0.014134,0.009981,0.011036,4717,3689430
2017-08-23,0.011526999999999999,0.012048999999999999,0.00943,0.010133,2459,3280000
2017-08-24,0.009734,0.012193,0.007981,0.012193,7533,2834120
2017-08-25,0.011965,0.012971000000000002,0.010234,0.010333,3479,3564070
2017-08-26,0.010332,0.011065,0.008015000000000001,0.008851000000000001,2420,3145290
2017-08-27,0.008849,0.020316999999999998,0.00805,0.0139,12143,2754260
2017-08-28,0.013913,0.016577,0.011075,0.014212,13864,4422900
2017-08-29,0.014209000000000001,0.020130000000000002,0.011668000000000001,0.016671000000000002,12640,4611720
2017-08-30,0.016623,0.019188999999999998,0.013626,0.016512,10616,5499790
2017-08-31,0.016493999999999998,0.017297,0.012606000000000001,0.017285,7404,5567290
2017-09-01,0.017278,0.017757,0.014024000000000002,0.014518000000000001,3025,5945530
2017-09-02,0.014787999999999999,0.015323,0.012223000000000001,0.012831,3160,5188750
2017-09-03,0.012553,0.012713,0.010679000000000001,0.011266,2324,4490150
2017-09-04,0.011701999999999999,0.01171,0.005771,0.009239,4770,4264780
2017-09-05,0.009206,0.009598,0.008043000000000002,0.008690999999999999,3784,3417060
