Date,Open,High,Low,Close,Volume,Market Cap
2014-11-16,0.001032,0.00105,0.001032,0.001047,35871,1032480
2014-11-17,0.001049,0.0010810000000000001,0.0008060000000000001,0.000872,15167,1048540
2014-11-18,0.0008730000000000001,0.0009689999999999999,0.000796,0.000923,7360,872518
2014-11-19,0.0009199999999999999,0.0010400000000000001,0.000865,0.001011,24338,919787
2014-11-20,0.0010140000000000001,0.001075,0.0008869999999999999,0.0009570000000000001,25667,1013750
2014-11-21,0.0009570000000000001,0.00112,0.000917,0.001083,33107,957225
2014-11-22,0.001094,0.001132,0.001038,0.001058,21775,1094110
2014-11-23,0.0010400000000000001,0.001077,0.000992,0.001049,21887,1039580
2014-11-24,0.001047,0.0010960000000000002,0.001008,0.001033,16256,1047350
2014-11-25,0.001033,0.001073,0.000959,0.0009720000000000001,10102,1032800
2014-11-26,0.000967,0.00099,0.0008449999999999999,0.000956,19877,967064
2014-11-27,0.0009630000000000001,0.0009630000000000001,0.000798,0.0008869999999999999,16208,963113
2014-11-28,0.000886,0.000942,0.000786,0.000909,15840,886389
2014-11-29,0.000909,0.0009279999999999999,0.000833,0.0009019999999999999,16557,908687
2014-11-30,0.000907,0.000947,0.000797,0.000867,25418,906960
2014-12-01,0.000867,0.000919,0.0008300000000000001,0.000891,11004,867035
2014-12-02,0.000886,0.000898,0.0008119999999999999,0.000842,12067,886299
2014-12-03,0.000843,0.0008759999999999999,0.0008089999999999999,0.000843,10695,843343
2014-12-04,0.0008449999999999999,0.000918,0.000794,0.00085,20114,844732
2014-12-05,0.000869,0.000869,0.000348,0.000688,22691,869402
2014-12-06,0.000705,0.000906,0.000541,0.000666,33036,704765
2014-12-07,0.0006889999999999999,0.000704,0.00041,0.000524,37417,689461
2014-12-08,0.000524,0.000661,0.000304,0.00043,60248,524161
2014-12-09,0.00043,0.00043099999999999996,0.000327,0.000334,19109,429748
2014-12-10,0.000333,0.000371,0.000256,0.00031600000000000004,101025,332697
2014-12-11,0.000308,0.000328,0.00025699999999999996,0.00025699999999999996,31947,308504
2014-12-12,0.00024700000000000004,0.000258,0.000199,0.000246,76892,247042
2014-12-13,0.00022999999999999998,0.000281,0.000229,0.000281,11665,230370
2014-12-14,0.00028199999999999997,0.000346,0.000275,0.000338,12667,281747
2014-12-15,0.00034700000000000003,0.00034700000000000003,0.000261,0.000261,11019,346772
2014-12-16,0.000261,0.000279,0.000225,0.00023199999999999997,8180,261400
2014-12-17,0.000239,0.000242,0.00020299999999999997,0.00022400000000000002,6967,238626
2014-12-18,0.00022400000000000002,0.000225,0.000195,0.00020899999999999998,3596,223871
2014-12-19,0.00020800000000000001,0.000212,0.00016299999999999998,0.000183,7933,208510
2014-12-20,0.000183,0.000234,0.000171,0.00022,4445,183105
2014-12-21,0.00022,0.00023199999999999997,0.000202,0.000205,1843,219828
2014-12-22,0.000205,0.000227,0.000182,0.000193,7173,205505
2014-12-23,0.000193,0.000202,0.00018700000000000002,0.000195,883,192934
2014-12-24,0.000195,0.000207,0.000184,0.000184,612,194727
2014-12-25,0.000184,0.000226,0.000181,0.00020899999999999998,5298,184310
2014-12-26,0.00020899999999999998,0.000227,0.000202,0.000202,2541,209344
2014-12-27,0.000204,0.000205,0.00018700000000000002,0.00018899999999999999,1992,204294
2014-12-28,0.00018899999999999999,0.00020800000000000001,0.000176,0.000206,2452,189098
2014-12-29,0.000207,0.00022400000000000002,0.00018999999999999998,0.0002,1990,206532
2014-12-30,0.0002,0.000202,0.000188,0.000196,1416,200302
2014-12-31,0.000198,0.000198,0.000171,0.000184,2255,197869
2015-01-01,0.000184,0.00020099999999999998,0.00018,0.00020099999999999998,612,184042
2015-01-02,0.00020099999999999998,0.000202,0.000185,0.00018600000000000002,119,201023
2015-01-03,0.00018600000000000002,0.00021600000000000002,0.000181,0.0002,8948,185786
2015-01-04,0.0002,0.00020800000000000001,0.000161,0.00016999999999999999,4772,200188
2015-01-05,0.000171,0.00017900000000000001,0.000171,0.000177,260,170584
2015-01-06,0.000166,0.000178,0.000165,0.000177,1333,166219
2015-01-07,0.000177,0.00019099999999999998,0.000171,0.00018600000000000002,229,177397
2015-01-08,0.00018600000000000002,0.000193,0.000178,0.000183,817,186105
2015-01-09,0.000182,0.00018600000000000002,0.000168,0.000185,987,182070
2015-01-10,0.000185,0.000185,0.00016299999999999998,0.000164,1086,185316
2015-01-11,0.000164,0.000182,0.00016299999999999998,0.000173,1110,164059
2015-01-12,0.000173,0.000184,0.000167,0.00016999999999999999,3673,173027
2015-01-13,0.00016999999999999999,0.00016999999999999999,0.000139,0.000143,1849,169692
2015-01-14,0.00014099999999999998,0.00014099999999999998,0.00010700000000000001,0.000124,2701,141293
2015-01-15,0.000124,0.000151,0.000124,0.000134,1018,123600
2015-01-16,0.000134,0.000149,0.000126,0.000133,313,133575
2015-01-17,0.000133,0.00014099999999999998,0.000129,0.000138,68,133041
2015-01-18,0.000138,0.000139,0.00011200000000000001,0.000123,972,138160
2015-01-19,0.000123,0.000131,0.000123,0.000125,217,123117
2015-01-20,0.000123,0.00013000000000000002,0.00011200000000000001,0.00013000000000000002,524,123404
2015-01-21,0.00013000000000000002,0.00014199999999999998,0.00011399999999999999,0.000132,589,129923
2015-01-22,0.000132,0.000143,0.000132,0.00013700000000000002,95,132341
2015-01-23,0.000138,0.000151,0.00013000000000000002,0.000143,375,137555
2015-01-24,0.000143,0.000149,0.00014,0.000149,171,142872
2015-01-25,0.000148,0.000153,0.000139,0.00014199999999999998,238,148447
2015-01-26,0.00014199999999999998,0.000192,0.00014199999999999998,0.000166,220,142426
2015-01-27,0.000165,0.000167,0.000139,0.00014199999999999998,338,165488
2015-01-28,0.00014199999999999998,0.000161,0.000134,0.000145,4417,142263
2015-01-29,0.000145,0.000146,0.00011899999999999999,0.00014199999999999998,511,144658
2015-01-30,0.00014199999999999998,0.000143,0.000125,0.000138,99,141943
2015-01-31,0.000138,0.000146,0.000135,0.00013700000000000002,6582,137629
2015-02-01,0.00013700000000000002,0.00013700000000000002,7.5e-05,0.000105,2266,136622
2015-02-02,0.000105,0.00011999999999999999,0.000105,0.000118,444,105002
2015-02-03,0.000117,0.000135,0.00011399999999999999,0.00011599999999999999,276,117428
2015-02-04,0.00011599999999999999,0.000135,9e-05,0.000125,935,116065
2015-02-05,0.000125,0.000135,0.00011599999999999999,0.000123,609,125162
2015-02-06,0.000123,0.000126,9.1e-05,9.6e-05,517,123076
2015-02-07,9.6e-05,0.000118,9.6e-05,0.000105,411,95761
2015-02-08,0.000105,0.000127,0.000102,0.000103,157,105086
2015-02-09,0.000103,0.000109,9.6e-05,0.00010800000000000001,512,103190
2015-02-10,0.00010800000000000001,0.00011200000000000001,9.499999999999999e-05,0.00011200000000000001,658,107972
2015-02-11,0.00011200000000000001,0.000113,0.0001,0.00011,1249,111656
2015-02-12,0.00011,0.000118,9.9e-05,0.000118,455,110042
2015-02-13,0.000118,0.000129,0.000109,0.00011200000000000001,523,118306
2015-02-14,0.00011200000000000001,0.00014199999999999998,0.00011200000000000001,0.00014,398,112496
2015-02-15,0.00014,0.00014199999999999998,0.00011399999999999999,0.000117,108,140328
2015-02-16,0.000117,0.000127,0.000109,0.000117,549,117453
2015-02-17,0.000117,0.000125,0.000113,0.00011399999999999999,18,116752
2015-02-18,0.00011499999999999999,0.000128,0.000113,0.000125,38,114618
2015-02-19,0.000125,0.000131,0.000118,0.00013000000000000002,2150,125343
2015-02-20,0.00013000000000000002,0.000133,0.000113,0.000117,392,129784
2015-02-21,0.000117,0.000131,0.000117,0.000117,3988,117045
2015-02-22,0.000117,0.000123,0.000117,0.00011999999999999999,107,117426
2015-02-23,0.00011999999999999999,0.000123,9.8e-05,9.8e-05,483,120404
2015-02-24,9.8e-05,0.00011499999999999999,9.2e-05,9.499999999999999e-05,278,98027
2015-02-25,9.6e-05,0.00011200000000000001,9.4e-05,9.499999999999999e-05,2938,95594
2015-02-26,9.499999999999999e-05,0.00011100000000000001,9e-05,9e-05,64,94973
2015-02-27,9e-05,0.000133,9e-05,0.000132,413,89882
2015-02-28,0.000132,0.000145,0.000113,0.000145,1460,132045
2015-03-01,0.000145,0.000145,0.00011599999999999999,0.000135,458,145002
2015-03-02,0.000135,0.000138,0.000125,0.000132,150,135443
2015-03-03,0.000132,0.000151,0.000132,0.000149,1017,132078
2015-03-04,0.000149,0.000151,0.000129,0.000131,225,149366
2015-03-05,0.000131,0.000155,0.000129,0.000149,229,130972
2015-03-06,0.000149,0.000156,0.000134,0.000145,1113,148889
2015-03-07,0.000144,0.000165,0.000139,0.00016299999999999998,1179,144379
2015-03-08,0.00016299999999999998,0.000171,0.000144,0.00016999999999999999,583,163167
2015-03-09,0.00016999999999999999,0.000174,0.000154,0.00015900000000000002,991,170459
2015-03-10,0.00015900000000000002,0.000168,0.000154,0.000155,1814,159495
2015-03-11,0.000155,0.00016299999999999998,0.000146,0.00016299999999999998,239,154578
2015-03-12,0.00016299999999999998,0.00018,0.000161,0.000171,471,162944
2015-03-13,0.000171,0.000271,0.000167,0.00023999999999999998,7259,170666
2015-03-14,0.000242,0.000279,0.000173,0.0002,7460,242541
2015-03-15,0.0002,0.00033999999999999997,0.0002,0.000245,14565,200343
2015-03-16,0.000245,0.000267,0.000204,0.000226,3427,245329
2015-03-17,0.000227,0.00022999999999999998,0.000176,0.000194,6065,226633
2015-03-18,0.000194,0.000196,0.000154,0.000156,1520,194237
2015-03-19,0.000156,0.000204,0.000152,0.000182,879,156420
2015-03-20,0.000182,0.000207,0.00015800000000000002,0.00016,443,182503
2015-03-21,0.00016,0.000204,0.00014,0.000169,1259,159684
2015-03-22,0.000169,0.000185,0.000169,0.000174,91,169102
2015-03-23,0.000174,0.00020899999999999998,0.000166,0.00020800000000000001,1147,174223
2015-03-24,0.00020800000000000001,0.00021099999999999998,0.000172,0.000172,491,208019
2015-03-25,0.000173,0.00020099999999999998,0.000156,0.000182,613,173322
2015-03-26,0.000182,0.00020899999999999998,0.000154,0.000167,1767,182343
2015-03-27,0.000167,0.00018700000000000002,0.000153,0.000168,10563,166631
2015-03-28,0.000168,0.000202,0.000145,0.000192,1281,168074
2015-03-29,0.000192,0.000193,0.000169,0.00016999999999999999,365,192263
2015-03-30,0.00016999999999999999,0.00018,0.00016299999999999998,0.000178,422,170113
2015-03-31,0.000178,0.00020800000000000001,0.00016299999999999998,0.000207,1517,178258
2015-04-01,0.000207,0.000227,0.000192,0.000215,1625,207592
2015-04-02,0.000215,0.00025299999999999997,0.000197,0.000248,1465,215277
2015-04-03,0.000248,0.0003,0.000223,0.000297,1723,247970
2015-04-04,0.000297,0.000361,0.000273,0.000331,2608,297641
2015-04-05,0.000331,0.000455,0.000297,0.000386,5513,331655
2015-04-06,0.000392,0.00040599999999999995,0.00026000000000000003,0.000302,2418,391996
2015-04-07,0.000301,0.00035,0.000271,0.000342,3015,301670
2015-04-08,0.000342,0.000391,0.00031,0.00031600000000000004,1998,341935
2015-04-09,0.00031600000000000004,0.000377,0.00028399999999999996,0.000341,1712,315934
2015-04-10,0.000341,0.000433,0.000271,0.000354,5026,341543
2015-04-11,0.000354,0.00037200000000000004,0.000304,0.000315,2604,354338
2015-04-12,0.000315,0.000334,0.000302,0.000324,353,314836
2015-04-13,0.000324,0.000331,0.00028199999999999997,0.00028199999999999997,2337,323744
2015-04-14,0.00028199999999999997,0.00028199999999999997,0.00024300000000000002,0.000267,1155,282241
2015-04-15,0.000239,0.000275,0.000227,0.000275,1463,239589
2015-04-16,0.000275,0.000278,0.000225,0.000227,956,275283
2015-04-17,0.00024700000000000004,0.000283,0.000212,0.00021600000000000002,1226,247028
2015-04-18,0.00021600000000000002,0.000221,0.000193,0.000193,733,216325
2015-04-19,0.000192,0.000226,0.000192,0.000223,683,192602
